"","idx","script","speaker","time_from","time_to"
"985","821","<i>""폭탄으로</i> <i>경찰을 죽인 사람은""</i>",NA,"01:00:30,251","01:00:33,588"
"986","822","'조디악 10명 살인 주장'",NA,"01:00:33,755","01:00:34,756"
"987","823","<i>""내가 아니야""</i>",NA,"01:00:34,922","01:00:36,633"
"988","824","<i>'그걸로 애들을 죽이겠다고</i> <i>하긴 했지만""</i>",NA,"01:00:36,799","01:00:39,427"
"989","825","<i>""조디악이다""</i>",NA,"01:00:39,594","01:00:40,970"
"990","826","'8일 후 ",NA,"01:00:41,137","01:00:42,221"
"991","826","샌프란시스코'",NA,"01:00:41,137","01:00:42,221"
"992","827","<i>""조디악 배지가</i> <i>유행했으면 좋겠군""</i>",NA,"01:00:42,388","01:00:44,682"
"993","828","<i>""흑인 인권 운동이나""</i>",NA,"01:00:44,849","01:00:46,768"
"994","829","<i>""평화를 상징하는</i> <i>배지가 유행하듯이""</i>",NA,"01:00:46,934","01:00:50,104"
"995","830","<i>""사람들이 달고 다니면</i> <i>내 기분이 좋아질 거야""</i>",NA,"01:00:50,271","01:00:53,274"
"996","831","'2달 후 ",NA,"01:00:53,441","01:00:54,442"
"997","831","샌프란시스코'",NA,"01:00:53,441","01:00:54,442"
"998","832","<i>",NA,"01:00:54,609","01:00:56,778"
"999","832","""예쁘게 만들어""</i> <i>",NA,"01:00:54,609","01:00:56,778"
"1000","832","""조디악이다""</i>",NA,"01:00:54,609","01:00:56,778"
"1001","833","'경찰 살해를 주장하는 조디악 킬러'",NA,"01:00:56,944","01:00:58,529"
"1002","834","<i>""38구경으로 차에 탄 경찰관을 쐈다</i> <i>지금까지 총 12명을 죽였다""</i>",NA,"01:00:58,696","01:01:02,909"
"1003","835","<i>""이 암호와 동봉한 지도에</i> <i>폭탄이 설치된 장소가 표시돼있다""</i>",NA,"01:01:03,076","01:01:06,245"
"1004","836","<i>""가을까지 찾아내도록""</i>",NA,"01:01:06,412","01:01:09,791"
"1005","837","<i>""조디악이다""</i>",NA,"01:01:12,085","01:01:13,503"
"1006","838","<i>""조디악 배지가 안 보여서</i> <i>기분이 아주 안 좋다""</i>",NA,"01:01:13,670","01:01:17,340"
"1007","839","""명단을 만들었다 몇 달 전 드라이브를 즐기다""",NA,"01:01:17,507","01:01:20,176"
"1008","840","'4주 후 ",NA,"01:01:20,385","01:01:21,427"
"1009","840","샌프란시스코'",NA,"01:01:20,385","01:01:21,427"
"1010","841","""그녀의 차는 길가에 태워버린""",NA,"01:01:21,594","01:01:22,970"
"1011","842","""그 아기와 엄마부터...""",NA,"01:01:23,137","01:01:25,807"
"1012","843","이젠 편지 안 실어요?",NA,"01:01:25,973","01:01:28,226"
"1013","844","경찰이 놈의 반응을 지켜보자는군",NA,"01:01:28,393","01:01:32,605"
"1014","845","3달간 4장의 편지를 보내면서 캐슬린 존스를 처음 언급했어요",NA,"01:01:32,772","01:01:36,776"
"1015","846","이상하군요 ",NA,"01:01:36,943","01:01:41,656"
"1016","846","전부 거짓말이야",NA,"01:01:36,943","01:01:41,656"
"1017","847","무슨 소리예요?",NA,"01:01:42,657","01:01:44,158"
"1018","848","몰라?",NA,"01:01:45,410","01:01:46,786"
"1019","849","환영하네, 가방 내려놓고 다섯 번째 줄 왼쪽이야",NA,"01:01:48,371","01:01:53,167"
"1020","850","머데스토 신문 3월 기사를 찾아",NA,"01:01:53,334","01:01:55,712"
"1021","851","난 여기서 오바이트 참고 있을게",NA,"01:01:55,878","01:01:58,715"
"1022","852","왼쪽!",NA,"01:01:59,006","01:02:01,008"
"1023","853","뭘 찾으라고요? ",NA,"01:02:02,051","01:02:04,429"
"1024","853","캐슬린 존스",NA,"01:02:02,051","01:02:04,429"
"1025","854","또 덧붙여서... 아니야, 됐어 내가 찾아줄게",NA,"01:02:04,595","01:02:09,308"
"1026","855","이 편지를 다시 봐 캐슬린에 대해서",NA,"01:02:09,892","01:02:12,687"
"1027","856","뭐라고 적었지?",NA,"01:02:12,854","01:02:14,480"
"1028","857","엄마와 아기 납치 ",NA,"01:02:14,897","01:02:17,442"
"1029","857","그래",NA,"01:02:14,897","01:02:17,442"
"1030","858","차를 불태웠고요 ",NA,"01:02:19,944","01:02:22,447"
"1031","858","그래, 이제",NA,"01:02:19,944","01:02:22,447"
"1032","859","머데스토 신문 기사를 봐",NA,"01:02:23,740","01:02:25,408"
"1033","860","'조디악 킬러에게 붙잡혔던 여성'",NA,"01:02:25,575","01:02:26,701"
"1034","861","알겠어?",NA,"01:02:26,868","01:02:28,578"
"1035","862","편지 내용이랑 똑같네요 ",NA,"01:02:28,745","01:02:32,540"
"1036","862","처음이 아니야",NA,"01:02:28,745","01:02:32,540"
"1037","863","리처드 경찰관 차에서 총격 사망",NA,"01:02:33,916","01:02:36,127"
"1038","864","조디악이 차에 있는 걸 쐈다고 그랬죠",NA,"01:02:36,294","01:02:38,588"
"1039","865","이틀 후, 기사가 나왔을 때 용의자는 잡혔어",NA,"01:02:38,755","01:02:43,176"
"1040","866","딴사람이 죽였는데",NA,"01:02:43,342","01:02:45,178"
"1041","867","자기 짓이라고 했어 관심을 끌고 싶었던 거지",NA,"01:02:45,344","01:02:48,514"
"1042","868","상징도 훔쳤고 ",NA,"01:02:48,681","01:02:50,725"
"1043","868","네?",NA,"01:02:48,681","01:02:50,725"
"1044","869","비밀 지킨다고 약속할 수 있어?",NA,"01:02:50,892","01:02:54,520"
"1045","870","말할 사람도 없어요 ",NA,"01:02:54,687","01:02:58,733"
"1046","870","그래, 하긴!",NA,"01:02:54,687","01:02:58,733"
"1047","871","편지 이전에 그 단어와 상징이 실려있던 유일한 광고야",NA,"01:03:05,823","01:03:09,744"
"1048","872","시계 로고를 훔쳐 쓴 거지 ",NA,"01:03:09,911","01:03:13,247"
"1049","872","13명을 죽인...",NA,"01:03:09,911","01:03:13,247"
"1050","873","13명을 죽였다지만 확인된 건",NA,"01:03:13,414","01:03:16,417"
"1051","874","벌레이오 3, 베리에사 1 택시 기사뿐이야",NA,"01:03:16,584","01:03:19,921"
"1052","875","실망한 표정인걸?",NA,"01:03:21,798","01:03:24,175"
"1053","876","국장이 스쿨버스 경호를",NA,"01:03:25,134","01:03:27,762"
"1054","877","전부 중지시켰어 ",NA,"01:03:28,346","01:03:31,808"
"1055","877","놈이 움직이겠군",NA,"01:03:28,346","01:03:31,808"
"1056","878","4개월째 조용해 자기 범행을 떠벌리다가...",NA,"01:03:31,974","01:03:36,521"
"1057","879","수사망이 좁혀오니까 잠수 탔을지 몰라",NA,"01:03:36,687","01:03:39,482"
"1058","880","사라졌거나!",NA,"01:03:39,690","01:03:41,442"
"1059","881","<i>사건 발생</i> <i>필모어 건너편에...</i>",NA,"01:03:42,193","01:03:45,196"
"1060","882","생일 축하해 ",NA,"01:03:45,363","01:03:48,115"
"1061","882","고마워",NA,"01:03:45,363","01:03:48,115"
"1062","883","'1970년 10월 11일 워싱턴가와 체리가 모퉁이'",NA,"01:03:49,742","01:03:55,540"
"1063","884","쇼티라고 불리는 거 화 안 나요?",NA,"01:03:57,792","01:04:00,294"
"1064","885","저능아라고 불리는 거 화 안 나?",NA,"01:04:00,461","01:04:02,839"
"1065","886","그런 사람 없어요 ",NA,"01:04:03,005","01:04:05,800"
"1066","886","그렇겠지!",NA,"01:04:03,005","01:04:05,800"
"1067","887","<i>주지사에 당선되면</i> <i>달린을 죽인 범인이</i>",NA,"01:04:05,967","01:04:08,803"
"1068","888","'2주 반 후 ",NA,"01:04:08,970","01:04:10,638"
"1069","888","샌프란시스코'",NA,"01:04:08,970","01:04:10,638"
"1070","889","<i>법의 심판을 받도록</i> <i>모든 힘을 기울이겠습니다</i>",NA,"01:04:10,805","01:04:13,766"
"1071","890","<i>달린 살해에 간과한 단서가</i> <i>분명히 존재할 겁니다</i>",NA,"01:04:13,933","01:04:18,688"
"1072","891","<i>",NA,"01:04:18,855","01:04:20,857"
"1073","891","계획적인 범행이었죠</i> ",NA,"01:04:18,855","01:04:20,857"
"1074","891","누구죠?",NA,"01:04:18,855","01:04:20,857"
"1075","892","벌레이오 시장인데 주지사에 출마했어",NA,"01:04:21,023","01:04:23,776"
"1076","893","<i>경찰은 예산이 없었을 겁니다</i>",NA,"01:04:23,943","01:04:26,612"
"1077","894","<i>아니면 의지가 없든지요</i>",NA,"01:04:26,779","01:04:28,322"
"1078","895","경찰들 표 얻긴 글렀군",NA,"01:04:28,489","01:04:32,410"
"1079","896","사람들이 나한테 붙인 별명 있어요?",NA,"01:04:32,577","01:04:35,788"
"1080","897","'저능아' 같은 거? ",NA,"01:04:36,038","01:04:39,333"
"1081","897","네",NA,"01:04:36,038","01:04:39,333"
"1082","898","아니",NA,"01:04:40,167","01:04:41,586"
"1083","899","젠장, 빌어먹을 우라질",NA,"01:04:45,756","01:04:50,511"
"1084","900","피 묻은 셔츠 조각이야 염병할!",NA,"01:04:53,806","01:04:57,560"
"1085","901","<i>""내 이름을</i> <i>알고 싶어 하니""</i>",NA,"01:04:57,727","01:05:00,146"
"1086","902","<i>""말해주고 싶지만</i> <i>그럼 재미가 없겠지?""</i>",NA,"01:05:00,313","01:05:03,816"
"1087","903","""핼러윈 잘 보내""",NA,"01:05:03,983","01:05:05,359"
"1088","904","폴, 잠재적 동성애자라고 기사 썼었잖아요",NA,"01:05:07,028","01:05:12,033"
"1089","905","데이브, 총을 줘요",NA,"01:05:12,199","01:05:15,828"
"1090","906","총을?",NA,"01:05:17,371","01:05:19,040"
"1091","907","기사가 났어요",NA,"01:05:23,377","01:05:25,046"
"1092","908","""폴 에이버리의 수사로 그는 조디악에게서""",NA,"01:05:25,212","01:05:29,091"
"1093","909","""살해 협박을 받았고""",NA,"01:05:29,258","01:05:30,593"
"1094","910","""사건 담당 기자들은 이런 배지를 달았다""",NA,"01:05:30,760","01:05:34,096"
"1095","911","""'난 폴이 아니다'""",NA,"01:05:34,263","01:05:36,265"
"1096","912","이거 만들어 팔면 떼돈 벌겠어요",NA,"01:05:36,432","01:05:38,601"
"1097","913","놈이 날 죽이겠다고 협박한 기사 나가고는",NA,"01:05:38,768","01:05:41,771"
"1098","914","리버사이드에 사는 남자가 제보를 해왔어",NA,"01:05:41,938","01:05:45,816"
"1099","915","오늘 밤에 만날 건데 같이 갈래?",NA,"01:05:45,983","01:05:48,152"
"1100","916","아뇨, 데이트가 있어요",NA,"01:05:48,319","01:05:51,572"
"1101","917","진짜? ",NA,"01:05:51,739","01:05:54,075"
"1102","917","그 남자가 누군데요?",NA,"01:05:51,739","01:05:54,075"
"1103","918","그는 익명을 원하고 난 악명을 원해",NA,"01:05:54,241","01:05:58,204"
"1104","919","서로 필요 때문에 제대로 만난 거지",NA,"01:05:58,371","01:06:01,332"
"1105","920","손님 중에 멜라니를 찾는데요?",NA,"01:06:08,923","01:06:11,258"
"1106","921","혼자 앉아계신 분이에요 ",NA,"01:06:11,425","01:06:15,388"
"1107","921","고맙습니다",NA,"01:06:11,425","01:06:15,388"
"1108","922","멜라니군요",NA,"01:06:21,268","01:06:22,603"
"1109","923","당신은 로버트고요 ",NA,"01:06:22,770","01:06:24,605"
"1110","923","네",NA,"01:06:22,770","01:06:24,605"
"1111","924","글리니스한테 얘기 많이 들었어요",NA,"01:06:24,772","01:06:27,733"
"1112","925","와인을 시켰군요 ",NA,"01:06:27,900","01:06:29,860"
"1113","925","네",NA,"01:06:27,900","01:06:29,860"
"1114","926","내가 얼마나 늦었죠?",NA,"01:06:30,027","01:06:32,613"
"1115","927","얼마 안 늦었어요 저도 금방 온걸요",NA,"01:06:33,197","01:06:36,117"
"1116","928","차가 많이 밀려서요 사격장 갔었거든요",NA,"01:06:36,283","01:06:38,911"
"1117","929","삽화가라고 들었는데",NA,"01:06:39,078","01:06:41,247"
"1118","930","네",NA,"01:06:41,414","01:06:42,790"
"1119","931","사격장엔 왜? ",NA,"01:06:42,957","01:06:45,459"
"1120","931","책 보러요",NA,"01:06:42,957","01:06:45,459"
"1121","932","조금... 냅킨이 모자라네요",NA,"01:06:45,626","01:06:49,714"
"1122","933","글리니스 동료예요?",NA,"01:06:50,423","01:06:52,383"
"1123","934","제 상관이에요 ",NA,"01:06:52,550","01:06:54,802"
"1124","934","그래요?",NA,"01:06:52,550","01:06:54,802"
"1125","935","우리 애들은 그녀를 무서워해요",NA,"01:06:58,222","01:07:00,224"
"1126","936","저도요",NA,"01:07:00,391","01:07:01,517"
"1127","937","사격장엔 왜요? ",NA,"01:07:05,021","01:07:08,024"
"1128","937","같이 취재를 하는데...",NA,"01:07:05,021","01:07:08,024"
"1129","938","조디악 알죠? ",NA,"01:07:08,190","01:07:09,734"
"1130","938","네",NA,"01:07:08,190","01:07:09,734"
"1131","939","같이 취재를... 폴 에이버리 알아요?",NA,"01:07:09,900","01:07:12,069"
"1132","940","들어봤어요 ",NA,"01:07:12,236","01:07:15,072"
"1133","940","조디악이 살해 협박했죠",NA,"01:07:12,236","01:07:15,072"
"1134","941","TV에서 봤어요 ",NA,"01:07:15,239","01:07:18,951"
"1135","941","함께 있었는데",NA,"01:07:15,239","01:07:18,951"
"1136","942","리버사이드에 익명의 제보자를 만나러 갔어요",NA,"01:07:19,118","01:07:23,497"
"1137","943","리버사이드가 어디죠?",NA,"01:07:24,165","01:07:25,666"
"1138","944","LA 근처요",NA,"01:07:26,333","01:07:27,752"
"1139","945","그렇게 먼 거 폴은 모를 거예요",NA,"01:07:28,461","01:07:31,756"
"1140","946","위험하겠어요",NA,"01:07:33,591","01:07:35,551"
"1141","947","네, 무슨 뜻이죠?",NA,"01:07:36,844","01:07:39,805"
"1142","948","익명의 제보자랬죠?",NA,"01:07:39,972","01:07:42,224"
"1143","949","네",NA,"01:07:42,391","01:07:43,726"
"1144","950","조디악이 판 함정일지 모르잖아요",NA,"01:07:43,893","01:07:47,730"
"1145","951","만나는 게 어리석지 않아요?",NA,"01:07:49,023","01:07:51,317"
"1146","952","폴한텐 총이 있어요",NA,"01:07:51,484","01:07:54,195"
"1147","953","여기 뭐가 맛있죠?",NA,"01:07:57,823","01:08:01,243"
"1148","954","처음 와봤어요",NA,"01:08:02,411","01:08:04,330"
"1149","955","파스타, 스파게티?",NA,"01:08:06,540","01:08:09,043"
"1150","956","주문하실래요?",NA,"01:08:10,211","01:08:12,379"
"1151","957","전 펜네 보드카 파스타요 소스는 크림으로",NA,"01:08:13,506","01:08:16,216"
"1152","958","네",NA,"01:08:16,383","01:08:17,968"
"1153","959","잠시만요",NA,"01:08:22,848","01:08:24,558"
"1154","960","동전 있어요?",NA,"01:08:26,602","01:08:28,187"
"1155","961","아니, 잠깐만",NA,"01:08:28,354","01:08:30,814"
"1156","962","이걸로는 안 되는데 ",NA,"01:08:30,981","01:08:33,901"
"1157","962","전화 걸려고요?",NA,"01:08:30,981","01:08:33,901"
"1158","963","네, 당신 말처럼 조디악이...",NA,"01:08:34,068","01:08:37,904"
"1159","964","위험할지 모른다는 얘기를 들으니까 위험하고...",NA,"01:08:38,072","01:08:41,408"
"1160","965","어리석고요? ",NA,"01:08:41,575","01:08:42,576"
"1161","965","네",NA,"01:08:41,575","01:08:42,576"
"1162","966","걱정돼서 폴의 아내한테 전화해서 소식 있나 물어보려고요",NA,"01:08:42,743","01:08:47,872"
"1163","967","동전 있어요",NA,"01:08:49,917","01:08:51,417"
"1164","968","연락 오면 전화한대요",NA,"01:09:10,354","01:09:13,607"
"1165","969","잘됐네요",NA,"01:09:13,774","01:09:16,109"
"1166","970","집에 가서 연락 오길 기다려야겠어요",NA,"01:09:16,443","01:09:20,906"
"1167","971","날 집으로 끌어들이려는 수작은 아니겠죠?",NA,"01:09:23,450","01:09:26,162"
"1168","972","네? 아녜요",NA,"01:09:27,580","01:09:29,122"
"1169","973","음식 싸달라고 할게요",NA,"01:09:31,375","01:09:33,627"
"1170","974","<i>저기요?</i>",NA,"01:09:35,171","01:09:36,505"
"1171","975","누굴 만나러 왔는데",NA,"01:09:52,313","01:09:55,649"
"1172","976","연락은요?",NA,"01:10:13,459","01:10:15,127"
"1173","977","당신은 있을 필요 없어요 ",NA,"01:10:18,214","01:10:20,591"
"1174","977","농담해요?",NA,"01:10:18,214","01:10:20,591"
"1175","978","이렇게 재밌는 데이트는 처음인데!",NA,"01:10:21,508","01:10:24,678"
"1176","979","<i>",NA,"01:10:28,891","01:10:29,892"
"1177","979","폴?</i> ",NA,"01:10:28,891","01:10:29,892"
"1178","979","로버트?",NA,"01:10:28,891","01:10:29,892"
"1179","980","네 ",NA,"01:10:30,059","01:10:31,560"
"1180","980","앉아있어?",NA,"01:10:30,059","01:10:31,560"
"1181","981","<i>",NA,"01:10:31,727","01:10:34,730"
"1182","981","네</i> ",NA,"01:10:31,727","01:10:34,730"
"1183","981","들으면 기절할 거야",NA,"01:10:31,727","01:10:34,730"
"1184","982","데이브! <i>",NA,"01:10:34,897","01:10:36,607"
"1185","982","사냥감이</i>",NA,"01:10:34,897","01:10:36,607"
"1186","983","<i>사냥꾼이</i> <i>되었습니다</i>",NA,"01:10:36,774","01:10:38,525"
"1187","984","<i>샌프란시스코 크로니클</i> <i>폴 에이버리 기자는</i>",NA,"01:10:38,692","01:10:42,404"
"1188","985","<i>미제 사건으로 남아있는</i>",NA,"01:10:42,571","01:10:44,740"
"1189","986","<i>1966년 리버사이드</i> <i>살인 사건의</i>",NA,"01:10:44,907","01:10:48,577"
"1190","987","<i>범인에 대한 정보를</i> <i>입수했으며</i>",NA,"01:10:48,744","01:10:52,164"
"1191","988","<i>이것이 조디악</i> <i>최초의 범행이라고 합니다</i>",NA,"01:10:52,331","01:10:55,918"
"1192","989","뭐? ",NA,"01:10:56,085","01:10:57,419"
"1193","989","연락 못 받았어?",NA,"01:10:56,085","01:10:57,419"
"1194","990","잠깐만요 <i>",NA,"01:10:57,586","01:11:00,089"
"1195","990","범인이 언론에 보냈던 편지를</i>",NA,"01:10:57,586","01:11:00,089"
"1196","991","<i>필적 감정소로 보냈어요</i>",NA,"01:11:00,256","01:11:03,342"
"1197","992","<i>감정 결과는요?</i>",NA,"01:11:03,509","01:11:05,427"
"1198","993","<i>예상한 대로예요</i>",NA,"01:11:05,594","01:11:07,304"
"1199","994","<i>조디악의 필체와</i> <i>일치합니다</i>",NA,"01:11:07,471","01:11:09,682"
"1200","995","어떻게 입수했지?",NA,"01:11:09,848","01:11:11,892"
"1201","996","우리한텐 말도 없이 감정받았어",NA,"01:11:12,059","01:11:14,395"
"1202","997","꼴이 얼마나 웃긴지 알아? ",NA,"01:11:14,561","01:11:18,232"
"1203","997","가짜일지도 모르잖아요",NA,"01:11:14,561","01:11:18,232"
"1204","998","진짜야, 어떻게 아느냐고? TV에 나왔잖아",NA,"01:11:18,399","01:11:22,903"
"1205","999","'1970년 11월 18일'",NA,"01:11:24,405","01:11:27,741"
"1206","1000","데이브",NA,"01:11:29,243","01:11:31,495"
"1207","1001","법무부에 멜 니콜라이 알지?",NA,"01:11:31,662","01:11:34,123"
"1208","1002","다시 보니 반갑군요, 멜",NA,"01:11:34,290","01:11:35,624"
"1209","1003","내가 왜 사건 단서를 당신들한테 못 듣고",NA,"01:11:35,791","01:11:39,086"
"1210","1004","신문에서 읽는 거요?",NA,"01:11:39,253","01:11:41,255"
"1211","1005","물 먹은 거죠 ",NA,"01:11:41,422","01:11:43,007"
"1212","1005","데이브",NA,"01:11:41,422","01:11:43,007"
"1213","1006","수사 정보 새는 게 하루 이틀 아니잖아요",NA,"01:11:43,173","01:11:45,592"
